listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year
29740171,Contemporary Minimalistic Private room in Bed-Stuy,Private Room,Kevin,21/06/2019,60,"Brooklyn, Bedford-Stuyvesant",2019
29741023,"Bright, cozy and large room in Manhattan - ATrain",Private Room,Denis,03/06/2019,40,"Manhattan, Washington Heights",2019
29751447,The Cozy Corner in BedStuy,Entire Home/Apt,Carla,23/06/2019,120,"Brooklyn, Bedford-Stuyvesant",2019
29753642,Comfortable room in family home in Brooklyn!,Private Room,Aileen,04/05/2019,50,"Brooklyn, Carroll Gardens",2019
29753750,Large Suite w/private bathroom by central park,Private Room,Alex,06/07/2019,92,"Manhattan, Harlem",2019
29754544,"Comfortable- JFK,LGA Best Value",Private Room,Shared Stay-JFK The Hugh Suite,21/06/2019,50,"Queens, Springfield Gardens",2019
29754946,Large studio in midtown east,Entire Home/Apt,Lola,25/06/2019,155,"Manhattan, Murray Hill",2019
29756137,2 bedroom Apartment.,Entire Home/Apt,Ife,08/06/2019,80,"Queens, Edgemere",2019
29756451,"Entire Townhouse in Boerum Hill, Brooklyn",Entire Home/Apt,Aileen,16/04/2019,138,"Brooklyn, Carroll Gardens",2019
29758199,Queens home with a view,Entire Home/Apt,Norma,07/07/2019,151,"Queens, Bayswater",2019
29758221,Entire floor of apartment with separate entrance,Private Room,Vanessa,01/07/2019,85,"Brooklyn, Williamsburg",2019
29758404,Entire Apartment in Beautiful Brooklyn Brownstone,Entire Home/Apt,John & Dee,03/06/2019,170,"Brooklyn, Carroll Gardens",2019
29759120,Spacious Home with Backyard in Brooklyn,Entire Home/Apt,Nicholas,06/01/2019,81,"Brooklyn, Bedford-Stuyvesant",2019
29760102,Minimal Loft in heart of Williamsburg -waterfront,Entire Home/Apt,Matt,22/04/2019,150,"Brooklyn, Williamsburg",2019
29760452,Cozy Brooklyn room 15min to Manhattan by subway!,Private Room,Oriana,04/01/2019,85,"Brooklyn, Bedford-Stuyvesant",2019
29760512,1 double size bedroom 0.1 mile from Times Square.,Private Room,Ali,01/01/2019,62,"Manhattan, Theater District",2019
29760721,Room M near Columbia,Private Room,Stella,19/06/2019,75,"Manhattan, Morningside Heights",2019
29760740,Single bedroom in Brooklyn,Private Room,Linda,18/03/2019,40,"Brooklyn, Borough Park",2019
29760869,Studio in East Harlem,Entire Home/Apt,Johann,19/04/2019,100,"Manhattan, East Harlem",2019
29761111,"Clean, Convenient & Comfy Apt in FLATIRON! :-)",Private Room,Jenny,30/06/2019,139,"Manhattan, Midtown",2019
29761241,Midtown room in the center of the NYC universe.,Private Room,Mark,26/05/2019,98,"Manhattan, Hell's Kitchen",2019
29761534,FREE YOGA with Goodyoga's Guest Room!,Private Room,Goodyoga,24/06/2019,100,"Brooklyn, Greenpoint",2019
29763219,"Bright one bedroom.  Lorimer (J,M) broadway (G)",Entire Home/Apt,Anna,29/05/2019,149,"Brooklyn, Williamsburg",2019
29765101,Luxury 2 Beds 2 Bath / Lincoln center,Entire Home/Apt,Emily,18/06/2019,260,"Manhattan, Upper West Side",2019
29766259,Cozy Artsy Room 2nd,Private Room,Nino,01/07/2019,60,"Brooklyn, Bay Ridge",2019
29775040,Entire Brooklyn Brownstone Apartment with Laundry,Entire Home/Apt,Obed,30/06/2019,135,"Brooklyn, Fort Greene",2019
29775262,Private Room in Beautiful Brooklyn Apt!,Private Room,Evan,02/06/2019,60,"Brooklyn, Bedford-Stuyvesant",2019
29775749,Modern Luxury 1BR Apt,Entire Home/Apt,Alan,16/06/2019,119,"Brooklyn, Bushwick",2019
29776064,New York Home with a View,Entire Home/Apt,Vander,06/01/2019,130,"Manhattan, Harlem",2019
29776209,Large room + private bathroom by Central Park,Private Room,Alex,28/01/2019,75,"Manhattan, Harlem",2019
29776313,Suite Splendor near the Prospect Park.,Entire Home/Apt,Leigh,30/06/2019,150,"Brooklyn, Park Slope",2019
29776797,"Huge bright 1,500SqFt loft. Subway down the street",Entire Home/Apt,Adrian,23/06/2019,250,"Brooklyn, Clinton Hill",2019
29777077,Trendy Soho Apartment,Entire Home/Apt,Joel,15/06/2019,200,"Manhattan, SoHo",2019
29777278,Vintage Room &prvt bathroom Central Park Manhattan,Private Room,Alex,05/07/2019,79,"Manhattan, Harlem",2019
29777857,Contemporary room in front of Central Park,Private Room,Johnny,29/04/2019,89,"Manhattan, Harlem",2019
29778083,NYC East Village 1 BR / Studio,Entire Home/Apt,Eli,01/07/2019,179,"Manhattan, East Village",2019
29778309,Spice Island Hotspot,Private Room,Pettrina,30/06/2019,38,"Brooklyn, East Flatbush",2019
29778804,Giant private bedroom w 1/2 bathroom in 4BR apt,Private Room,Jordan,21/03/2019,25,"Queens, Astoria",2019
29779072,Massive Large 4 bedrooms 2 bathrooms in Manhattan,Private Room,Fabio,25/01/2019,150,"Manhattan, Harlem",2019
29779831,Bedstuy Artists Quarter (tower corner room),Private Room,Louis,28/04/2019,43,"Brooklyn, Bedford-Stuyvesant",2019
29779937,**  2 Bedrooms in Central NYC! ***,Entire Home/Apt,Bruce,20/05/2019,295,"Manhattan, Midtown",2019
29780117,"one bedroom apartment safe, clean, best price",Private Room,Sevilay,11/06/2019,75,"Brooklyn, Sheepshead Bay",2019
29780690,Home away from home,Private Room,Tevin,01/07/2019,80,"Brooklyn, East Flatbush",2019
29780863,Private Studio Chelsea 23 x 8th Ave 30sec to train,Private Room,Esther,19/04/2019,180,"Manhattan, Chelsea",2019
29781238,"Spacious, private room near Empire State Building",Private Room,Ben,22/05/2019,99,"Manhattan, Kips Bay",2019
29781403,Modern Apartment in Brooklyn with deck and yard,Entire Home/Apt,Maruf,24/06/2019,200,"Brooklyn, Kensington",2019
29781691,East meets West,Entire Home/Apt,Michelle,01/07/2019,95,"Manhattan, East Harlem",2019
29787085,Half block to NY. Flushing Chinatown. Main Street,Private Room,Charles,06/07/2019,57,"Queens, Flushing",2019
29790239,Comfortable artistic Brooklyn apartment,Entire Home/Apt,Hollis,21/05/2019,75,"Brooklyn, Bedford-Stuyvesant",2019
29791183,Nice room in Astoria 20min to Manhattan,Private Room,Funda,22/06/2019,45,"Queens, Ditmars Steinway",2019
29792926,Sun-lit downtown apartment in the West Village,Entire Home/Apt,Germaine,24/05/2019,179,"Manhattan, West Village",2019
29793730,Elevated Bushwick Apartment w/360 Brooklyn Views,Entire Home/Apt,Michael,26/05/2019,160,"Brooklyn, Bushwick",2019
29794270,Barrett‚Äôs Family Home,Private Room,Heidi,22/06/2019,55,"Brooklyn, Canarsie",2019
29794702,Spacious 1BR BK Hideaway Steps from Prospect Pk,Entire Home/Apt,Mariela,31/05/2019,85,"Brooklyn, Prospect-Lefferts Gardens",2019
29796861,Our home sweet home,Entire Home/Apt,Alejandro,26/06/2019,185,"Brooklyn, Bedford-Stuyvesant",2019
29797153,PRIVATE ROOM NEAR BOTH AIRPORTS AND SUBWAY/LIRR,Private Room,Martha,24/03/2019,50,"Queens, Maspeth",2019
29797522,"Near to all trains, 15 minute from JFK, safe house",Private Room,Walkiris,02/01/2019,110,"Queens, Corona",2019
29797672,Entire downstairs 1.5 baths & private backyard,Private Room,Chris,30/06/2019,125,"Manhattan, East Harlem",2019
29797712,Brooklyn Magic Space,Entire Home/Apt,Maria Fernanda,02/07/2019,300,"Brooklyn, Williamsburg",2019
29798763,1 BDRM close to JFK airport cozy & clean HOUSE NYC,Entire Home/Apt,Carlton,13/06/2019,160,"Queens, Jamaica",2019
29798872,Comfortable private room near Columbia University,Private Room,Miller,21/06/2019,68,"Manhattan, Upper West Side",2019
29800110,"Modern, comfy, and cool",Entire Home/Apt,Rachel,02/07/2019,150,"Brooklyn, Bushwick",2019
29800664,Private bedroom 3 stops from Grand Central,Private Room,Tylor,07/07/2019,60,"Bronx, Mott Haven",2019
29800915,Entire floor (private entrance) w/ 1 BR in NYC,Entire Home/Apt,Jose,25/06/2019,55,"Bronx, Allerton",2019
29801113,"Near LGA and JFK Airport 
Charming Guest Suite",Private Room,Jimmy,05/07/2019,65,"Queens, East Elmhurst",2019
29801175,Large private bedroom 1 stop from Manhattan,Private Room,Richard,02/07/2019,65,"Bronx, Mott Haven",2019
29802895,"Near LGA and JFK airport 
Small Cozy Room",Private Room,Jimmy,05/05/2019,38,"Queens, East Elmhurst",2019
29803428,Spacious West Village Studio,Entire Home/Apt,Joshua,27/05/2019,1115,"Manhattan, West Village",2019
29804246,Huge Studio style room in Manhattan -Private Bath,Private Room,Andrew,30/06/2019,80,"Manhattan, Harlem",2019
29804415,"BRIGHT, SPACIOUS, QUIET Luxury Oasis, DowntownNYC!",Entire Home/Apt,Dr.,19/06/2019,175,"Manhattan, East Village",2019
29804907,"2 bedroom apartment in Sunset Park, Brooklyn",Entire Home/Apt,Zachary,02/07/2019,175,"Brooklyn, Sunset Park",2019
29805233,Brand New NYC Apartment: Central Park & Midtown,Entire Home/Apt,Maksum,16/06/2019,265,"Manhattan, Upper East Side",2019
29806013,NICE BED IN A SHARED ROOM FOR A MAN NEAR MIDTOWN 1,Shared Room,Jon,31/05/2019,58,"Queens, Jackson Heights",2019
29806992,"Luxurious townhouse, 2bd w/Loft+2bath+High-ceiling",Entire Home/Apt,Shola,03/07/2019,135,"Brooklyn, Bushwick",2019
29809200,Bargain Warm Spacious Studio in Carroll Gardens!,Entire Home/Apt,Julia,25/01/2019,74,"Brooklyn, Carroll Gardens",2019
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",Entire Home/Apt,William,05/07/2019,81,"Brooklyn, Crown Heights",2019
29816922,Bright warmth 2min bus 4min subway Á™ó‰∏ãÂáâÂè∞Ëä±Âõ≠ÊàøÔΩ°,Shared Room,美德,02/07/2019,35,"Queens, Forest Hills",2019
29820510,Large bedroom with private  bathroom,Private Room,Miki,02/01/2019,90,"Manhattan, Washington Heights",2019
29821404,Sunny Bohemian Apartment in Solar Building!,Entire Home/Apt,Olivia,16/06/2019,285,"Brooklyn, South Slope",2019
29822259,Warm Wiliamsburg Retreat,Private Room,Lilly,06/02/2019,48,"Brooklyn, Williamsburg",2019
29822873,West Village Corner 1 Bedroom GEM,Entire Home/Apt,Alyssa,02/01/2019,275,"Manhattan, West Village",2019
29824401,"Large private room Williamsburg, Luxury Building",Private Room,Vincent,17/02/2019,80,"Brooklyn, Williamsburg",2019
29824856,Comfortable and Modern BedStuy Hideaway,Entire Home/Apt,Keilon,16/06/2019,100,"Brooklyn, Bedford-Stuyvesant",2019
29825469,Entire Top Floor Suite with Private Bathroom.,Private Room,Faridath,01/07/2019,120,"Brooklyn, Cypress Hills",2019
29825538,My magical home steps from Times Square,Entire Home/Apt,Victor,10/06/2019,150,"Manhattan, Hell's Kitchen",2019
29825825,Home away from home. Private apt across from park.,Entire Home/Apt,Marceline,16/06/2019,175,"Brooklyn, Bedford-Stuyvesant",2019
29827109,Modern 1BR in Williamsburg by N√îM Stays,Entire Home/Apt,Nôm,03/06/2019,120,"Brooklyn, Williamsburg",2019
29827403,"‚ÄúTIME SQUARE‚Äù 43rd Street
Big Bedroom on 1st floor",Private Room,Taz,07/07/2019,135,"Manhattan, Hell's Kitchen",2019
29827530,Bright Brooklyn Brownstone,Entire Home/Apt,Andrew,02/07/2019,160,"Brooklyn, Park Slope",2019
29827671,Private bedroom in large apartment in East Harlem,Private Room,Yvette,01/01/2019,40,"Manhattan, East Harlem",2019
29827690,Private master bedroom next to Central Park & CU,Private Room,Anna & Frank,21/06/2019,95,"Manhattan, Harlem",2019
29827781,NYC WARM CLEAN COZY CLOSET EXPERIENCE ROOM 3 PPL,Private Room,Hajah,29/05/2019,68,"Manhattan, East Harlem",2019
29828155,Bergen Beach Beauty,Entire Home/Apt,Marshall,30/06/2019,49,"Brooklyn, Bergen Beach",2019
29828333,"**Harlem, Chic Getaway! 5m to Dining/Trains***",Entire Home/Apt,Stephanie,21/06/2019,202,"Manhattan, Harlem",2019
29828614,New York home ferry ride from Manhattan.,Private Room,Pariis,23/06/2019,90,"Staten Island, Tompkinsville",2019
29828852,Small Room Close to Astoria Park,Private Room,Olga,01/01/2019,60,"Queens, Astoria",2019
29829066,Convenient 2 BR next to train minutes to Manhattan,Entire Home/Apt,Ric,20/06/2019,165,"Brooklyn, Williamsburg",2019
29829412,Private Room 1 - Central Park / CU mins away,Private Room,Anna & Frank,18/06/2019,95,"Manhattan, Harlem",2019
29829829,"Modern 1BR Apt in Heart of LES, near Subway!",Entire Home/Apt,Emmanuel,31/05/2019,59,"Manhattan, Lower East Side",2019
29831106,"TIME SQUARE‚Äù 43rd street
Private room on 1st floor",Private Room,Taz,06/07/2019,145,"Manhattan, Hell's Kitchen",2019
29831510,Private Room 2 - Next to Central Park / CU,Private Room,Anna & Frank,22/06/2019,95,"Manhattan, Harlem",2019
29831517,Large private bedroom in private house.,Private Room,Rena,04/07/2019,60,"Brooklyn, Canarsie",2019
29831549,Cozy Room Conveniently Located Near Central Park,Private Room,Jean,30/06/2019,90,"Manhattan, East Harlem",2019
29832437,Room Q near Columbia,Private Room,Stella,23/06/2019,80,"Manhattan, Morningside Heights",2019
29833375,Brooklyn Loft Bedroom II,Private Room,Soeun & Rolando,01/07/2019,50,"Brooklyn, Bedford-Stuyvesant",2019
29834133,"Quiet private bedroom in Bed-Stuy, Brooklyn",Private Room,Michael And Brooke,30/06/2019,93,"Brooklyn, Bedford-Stuyvesant",2019
29834597,Cozy studio with private entrance,Entire Home/Apt,Samuel,24/06/2019,75,"Brooklyn, East New York",2019
29835041,Hudson Yard - Comfy Queen Room,Private Room,Gabriel,20/06/2019,107,"Manhattan, Hell's Kitchen",2019
29835159,Bright and Comfortable Home in Brooklyn,Entire Home/Apt,Jennifer,29/04/2019,149,"Brooklyn, Prospect Heights",2019
29835357,East Village Oasis,Entire Home/Apt,Jc,08/07/2019,220,"Manhattan, East Village",2019
29838125,Beautiful Private Room 20 min to city X,Private Room,Dee Daisy And Peter,24/06/2019,65,"Brooklyn, Bedford-Stuyvesant",2019
29838679,EXCELLENT private room X,Private Room,Digna,10/06/2019,65,"Brooklyn, Bedford-Stuyvesant",2019
29844533,Bright and stylish 1 bedroom,Entire Home/Apt,Birce,14/04/2019,220,"Manhattan, Chelsea",2019
29844951,Cozy Home In Queens,Private Room,Rah,19/03/2019,50,"Queens, Jamaica",2019
29847462,"Park Slope - Brand New Bright 3 Bedroom, 2.5 Bath",Entire Home/Apt,Tristan,12/06/2019,700,"Brooklyn, Park Slope",2019
29847492,Cozy Studio in the Upper East (30 DAYS MIN),Entire Home/Apt,Sol,24/03/2019,99,"Manhattan, Upper East Side",2019
29849331,Spacious and Bright Williamsburg Loft,Entire Home/Apt,Ian,29/06/2019,175,"Brooklyn, Williamsburg",2019
29849986,Ultra modern Luxury apartment in Time Square,Entire Home/Apt,Luca,26/05/2019,219,"Manhattan, Hell's Kitchen",2019
29850433,A Express Train Studio,Entire Home/Apt,Miss Carolyn,30/04/2019,70,"Brooklyn, Bedford-Stuyvesant",2019
29852402,Flex Room With Private Patio in Bushwick,Shared Room,John,01/01/2019,42,"Brooklyn, Bushwick",2019
29853088,Cute & convenient garden apartment in Astoria/LIC,Entire Home/Apt,Maria,21/06/2019,98,"Queens, Astoria",2019
29854034,New York Luxury condo with Queens view,Entire Home/Apt,Wei,30/06/2019,120,"Queens, Long Island City",2019
29854048,Light Airy & Hip One Bedroom in Greenwhich Village,Entire Home/Apt,Cady,23/06/2019,225,"Manhattan, Greenwich Village",2019
29854118,Central 1 bedroom in East Village NYC July Deal$$$,Entire Home/Apt,Ryan,26/05/2019,158,"Manhattan, East Village",2019
29854455,Spacious two-bedroom apartment near train,Entire Home/Apt,Sarah,10/05/2019,130,"Manhattan, Harlem",2019
29855428,Cozy 1 bedroom Apartment  5 min from LGA!,Entire Home/Apt,Melitza,07/07/2019,70,"Queens, East Elmhurst",2019
29856229,GREAT FURNISHED BEDROOM NEAR MIDTOWN MANHATTAN,Private Room,Jon,02/07/2019,50,"Queens, Jackson Heights",2019
29856590,Private cozy room after long day exploring NYC,Private Room,Kay,23/06/2019,90,"Manhattan, Upper East Side",2019
29857392,"So Fresh & Clean whole apartment, Lower East Side!",Entire Home/Apt,Chantelle,21/06/2019,250,"Manhattan, Lower East Side",2019
29858126,LARGE apartment. 12 minutes from midtown,Entire Home/Apt,Tyler,01/01/2019,200,"Manhattan, Harlem",2019
29858182,Luxury Affordable comfort in the Bronx-Suite 2!,Private Room,Annick,01/07/2019,49,"Bronx, Wakefield",2019
29858389,Cozy one bedroom apt near Central Park,Entire Home/Apt,Esperanza,23/06/2019,160,"Manhattan, East Harlem",2019
29858919,Luxury Family- Friendly Brooklyn Condo,Entire Home/Apt,Mike,16/06/2019,150,"Brooklyn, Bedford-Stuyvesant",2019
29858941,Luxury Affordable comfort in the Bronx-2 Bedroom!,Entire Home/Apt,Annick,23/06/2019,130,"Bronx, Wakefield",2019
29859444,Cozy Room Times Square - Hell¬¥s Kitchen,Private Room,Pablo,02/01/2019,170,"Manhattan, Hell's Kitchen",2019
29860810,Sun-drenched duplex apartment,Private Room,Sabrina,01/07/2019,100,"Brooklyn, Williamsburg",2019
29861097,LARGE Cozy Room by Prospect Park !,Private Room,Sydney,17/05/2019,45,"Brooklyn, East Flatbush",2019
29862444,1 Bedroom - Great Place to land in Manhattan,Entire Home/Apt,Dan,03/07/2019,175,"Manhattan, Upper West Side",2019
29863494,Private RM and BR in Queens close to Manhattan,Private Room,Any,28/06/2019,70,"Queens, Woodside",2019
29867971,"Minimal, clean 2 bedroom in BedStuy Brooklyn",Entire Home/Apt,Amhalise,01/01/2019,200,"Brooklyn, Bedford-Stuyvesant",2019
29869390,HABITACI√ìN COMPARTIDA PARA AVENTURERAS(Only Women),Shared Room,Jessy & Christian,02/07/2019,30,"Queens, Corona",2019
29869463,Large Studio with Best View in NYC!,Entire Home/Apt,Tiffany,02/01/2019,195,"Manhattan, Financial District",2019
29870750,Creative House for Traveling Creatives,Private Room,Morian,06/04/2019,55,"Brooklyn, Bedford-Stuyvesant",2019
29874127,"Gym, Rooftop, Pool Lux entire flat no share",Entire Home/Apt,Emily,20/06/2019,129,"Manhattan, Upper East Side",2019
29874869,2 mins walk from the subway station in West Harlem,Private Room,Miki,20/01/2019,55,"Manhattan, Harlem",2019
29875137,"HUGE & Luxurious 1 Bedroom w/ Dining Room, 2 Bath!",Entire Home/Apt,Alex,22/04/2019,399,"Manhattan, East Village",2019
29875238,‚òÖAMAZING‚òÖ 4Beds/TIME SQUARE/NYC/PERFECT FOR U,Entire Home/Apt,Jake,23/05/2019,700,"Manhattan, Hell's Kitchen",2019
29876288,Beautiful and bright apartment close to Manhattan!,Entire Home/Apt,Ines,25/05/2019,180,"Queens, Ditmars Steinway",2019
29876453,"In Riverdale, a most unusual apartment to enjoy.",Private Room,Karel,16/06/2019,60,"Bronx, Spuyten Duyvil",2019
29877024,The Art Of Living - Loft apartment,Entire Home/Apt,Paula,01/07/2019,110,"Brooklyn, Bushwick",2019
29877448,Prime upper east 2BR~Newly furnished!best value,Entire Home/Apt,Izi,16/05/2019,195,"Manhattan, Upper East Side",2019
29878723,"Family-friendly Brownstone, 2 blocks to Subway!",Entire Home/Apt,Jessica,01/07/2019,150,"Brooklyn, Bedford-Stuyvesant",2019
29879085,"Beautiful spacious Loft , east village,2 real beds",Entire Home/Apt,Mario,01/07/2019,190,"Manhattan, East Village",2019
29880308,Sweet comfortable home,Entire Home/Apt,Fozia,23/06/2019,110,"Brooklyn, Sheepshead Bay",2019
29880984,Luxury suite in the heart of Manhattan,Entire Home/Apt,Simi,08/02/2019,212,"Manhattan, Theater District",2019
29881483,Apartment in greenwood heights /south slope,Entire Home/Apt,Fritz,24/06/2019,110,"Brooklyn, Sunset Park",2019
29881712,Home Away from Home - Manhattan,Private Room,Genevieve,27/06/2019,74,"Manhattan, East Harlem",2019
29881973,Small Full Sized Bedroom in Historic Manhattan,Private Room,James,17/06/2019,35,"Manhattan, Harlem",2019
29883798,‚è© It's Always Sunny At The Bleu Hauz ‚è™,Entire Home/Apt,Dev,02/07/2019,110,"Brooklyn, Crown Heights",2019
29883990,South Williamsburg Room,Private Room,Carly,17/06/2019,65,"Brooklyn, Williamsburg",2019
29884003,Great Room next to Empire State Building w/ROOFTOP,Private Room,Thomas,07/07/2019,110,"Manhattan, Midtown",2019
29884121,~ pure BLISS among CITY turmoil ~,Private Room,Andrew,20/06/2019,129,"Manhattan, Hell's Kitchen",2019
29884334,"Clean , Safe, Cozy 3min to JFK , LGA Best Value",Private Room,Shared Stay-JFK The Hugh Suite,01/07/2019,59,"Queens, Springfield Gardens",2019
